CATG00000005770,1,chr1,81711387,81717546
CATG00000005846,1,chr1,83241531,83350436
CATG00000005849,1,chr1,83477210,83477722
CATG00000005871,1,chr1,83982418,84041513
CATG00000005887,1,chr1,84160292,84180239
CATG00000005894,1,chr1,84232102,84346476
CATG00000005899,1,chr1,84464641,84469376
CATG00000005901,1,chr1,84503618,84530861
CATG00000005909,1,chr1,84602040,84605043
CATG00000005936,1,chr1,85039800,85051205
CATG00000006009,1,chr1,8001066,8001661
CATG00000006010,1,chr1,85156389,85159451
CATG00000006036,1,chr1,85241285,85246541
CATG00000006079,1,chr1,85666854,85669339
CATG00000006080,1,chr1,85680753,85682269
CATG00000006081,1,chr1,85691288,85710974
CATG00000006141,1,chr1,85774073,85812173
CATG00000006142,1,chr1,85786978,85787965
CATG00000006163,1,chr1,1014892,1016097
CATG00000006211,1,chr1,86073373,86081580
CATG00000006223,1,chr1,86081734,86115141
CATG00000006240,1,chr1,86173508,86174654
CATG00000006485,1,chr1,86744025,86760827
CATG00000006517,1,chr1,86861785,86862763
CATG00000006642,1,chr1,87114201,87114953
CATG00000006667,1,chr1,87240349,87241915
CATG00000006701,1,chr1,87254320,87254668
CATG00000006734,1,chr1,87401165,87402614
CATG00000006736,1,chr1,87427184,87429316
CATG00000006737,1,chr1,87444818,87445637
CATG00000006749,1,chr1,87668750,87759424
CATG00000006780,1,chr1,8121564,8122634
CATG00000006781,1,chr1,8130549,8131415
CATG00000006786,1,chr1,8173501,8174288
CATG00000006787,1,chr1,8198021,8199471
CATG00000006934,1,chr1,88425075,88532925
CATG00000006950,1,chr1,88725728,88730863
CATG00000006970,1,chr1,88928404,88932104
CATG00000007112,1,chr1,89357404,89358373
CATG00000007123,1,chr1,89358415,89363735
CATG00000007143,1,chr1,8319962,8358497
CATG00000007167,1,chr1,89458845,89462701
CATG00000007179,1,chr1,89488300,89564235
CATG00000007183,1,chr1,89525900,89526186
CATG00000007185,1,chr1,89593618,89645729
CATG00000007187,1,chr1,89575474,89576040
CATG00000007201,1,chr1,89652148,89652836
CATG00000007211,1,chr1,89654284,89655771
CATG00000007222,1,chr1,89664039,89672113
CATG00000007290,1,chr1,89738192,89738561
CATG00000007296,1,chr1,89740306,89741269
CATG00000007341,1,chr1,89817841,89818395
CATG00000007433,1,chr1,90118775,90123931
CATG00000007437,1,chr1,90247126,90259861
CATG00000007455,1,chr1,8412468,8417550
CATG00000007573,1,chr1,90978890,90979342
CATG00000007649,1,chr1,91182486,91183019
CATG00000007682,1,chr1,91183743,91191359
CATG00000007755,1,chr1,91487707,91488486
CATG00000007765,1,chr1,91515197,91515493
CATG00000007806,1,chr1,91601644,91602071
CATG00000007843,1,chr1,91852872,91853220
CATG00000007853,1,chr1,91921820,91924196
CATG00000007935,1,chr1,92037858,92038596
CATG00000008014,1,chr1,92218969,92223673
CATG00000008024,1,chr1,92351884,92352767
CATG00000008131,1,chr1,92580700,92581272
CATG00000008194,1,chr1,92829612,92830135
CATG00000008196,1,chr1,92836941,92844847
CATG00000008257,1,chr1,92925548,92925658
CATG00000008268,1,chr1,92948590,92948882
CATG00000008300,1,chr1,92952619,92955590
CATG00000008353,1,chr1,93427149,93429219
CATG00000008359,1,chr1,93596987,93597758
CATG00000008381,1,chr1,8877381,8878745
CATG00000008424,1,chr1,93982445,93982997
CATG00000008429,1,chr1,94158707,94173017
CATG00000008430,1,chr1,94196402,94197268
CATG00000008499,1,chr1,94344871,94350604
CATG00000008510,1,chr1,94374617,94385078
CATG00000008528,1,chr1,94429456,94431708
CATG00000008592,1,chr1,94470813,94471206
CATG00000008626,1,chr1,94486696,94498513
CATG00000008640,1,chr1,94502516,94505729
CATG00000008686,1,chr1,94535528,94552018
CATG00000008775,1,chr1,8921191,8925539
CATG00000008832,1,chr1,94850689,94876188
CATG00000008881,1,chr1,94995913,94996777
CATG00000008892,1,chr1,94998725,94999401
CATG00000008928,1,chr1,95007530,95020499
CATG00000008939,1,chr1,95028681,95155440
CATG00000008945,1,chr1,95068241,95068661
CATG00000008949,1,chr1,95089503,95090167
CATG00000009016,1,chr1,95538564,95539356
CATG00000009100,1,chr1,95743533,95786968
CATG00000009165,1,chr1,96512602,96556187
CATG00000009310,1,chr1,97030263,97030597
CATG00000009349,1,chr1,97212289,97212761
CATG00000009350,1,chr1,97226885,97227031
CATG00000009365,1,chr1,97513061,97523518
CATG00000009400,1,chr1,97729751,97855496
CATG00000009477,1,chr1,9089467,9089858
CATG00000009516,1,chr1,98494629,98512417
CATG00000009743,1,chr1,99018491,99034148
CATG00000009818,1,chr1,99319885,99451758
CATG00000009867,1,chr1,99840072,99841139
CATG00000010181,1,chr1,100791241,100792829
CATG00000010230,1,chr1,100873394,100878250
CATG00000010308,1,chr1,101327077,101328088
CATG00000010350,1,chr1,101616179,101645319
CATG00000010370,1,chr1,101666291,101692151
CATG00000010803,1,chr1,102558462,102594345
CATG00000010836,1,chr1,103299144,103323122
CATG00000010871,1,chr1,103352479,103386503
CATG00000010872,1,chr1,103471401,103472079
CATG00000010873,1,chr1,103487268,103487401
CATG00000010875,1,chr1,103540239,103540319
CATG00000010876,1,chr1,103548406,103548609
CATG00000010877,1,chr1,103573457,103574203
CATG00000011020,1,chr1,104112499,104198176
CATG00000011086,1,chr1,104695930,104696173
CATG00000011129,1,chr1,1051819,1053625
CATG00000011130,1,chr1,9367007,9368379
CATG00000011210,1,chr1,106221163,106221446
CATG00000011295,1,chr1,106499341,106635380
CATG00000011316,1,chr1,106759005,106762532
CATG00000011354,1,chr1,106794856,106816927
CATG00000011429,1,chr1,9486786,9509876
CATG00000011501,1,chr1,106990704,106994675
CATG00000011737,1,chr1,108113513,108116111
CATG00000011754,1,chr1,108149453,108150354
CATG00000011773,1,chr1,108600454,108601212
CATG00000011774,1,chr1,108606625,108608213
CATG00000011913,1,chr1,109203583,109211566
CATG00000011942,1,chr1,9718604,9721750
CATG00000011943,1,chr1,9741088,9742142
CATG00000011985,1,chr1,109506186,109507623
CATG00000012032,1,chr1,109583924,109584788
CATG00000012065,1,chr1,109618672,109620411
CATG00000012090,1,chr1,109647068,109648308
CATG00000012113,1,chr1,109852199,109856384
CATG00000012173,1,chr1,109940760,109944934
CATG00000012184,1,chr1,109969435,109977859
CATG00000012310,1,chr1,9910725,9916543
CATG00000012311,1,chr1,110101250,110104410
CATG00000012312,1,chr1,110113158,110113491
CATG00000012379,1,chr1,110443398,110444243
CATG00000012501,1,chr1,9970627,9971171
CATG00000012502,1,chr1,110673020,110681500
CATG00000012600,1,chr1,110943880,110944334
CATG00000012700,1,chr1,9979503,9979759
CATG00000012701,1,chr1,111016383,111017600
CATG00000012759,1,chr1,111050813,111268442
CATG00000012765,1,chr1,111177653,111179614
CATG00000012769,1,chr1,111211333,111212199
CATG00000012771,1,chr1,111214931,111235389
CATG00000013087,1,chr1,112135766,112136272
CATG00000013088,1,chr1,112316967,112341408
CATG00000013204,1,chr1,113015889,113016425
CATG00000013219,1,chr1,113305277,113361135
CATG00000013220,1,chr1,113361912,113377231
CATG00000013221,1,chr1,113394592,113397319
CATG00000013225,1,chr1,113456305,113457106
CATG00000013226,1,chr1,113460301,113460693
CATG00000013255,1,chr1,113683776,113744614
CATG00000013258,1,chr1,113733031,113733929
CATG00000013312,1,chr1,114301622,114302820
CATG00000013402,1,chr1,10101413,10103046
CATG00000013405,1,chr1,10134004,10137803
CATG00000013504,1,chr1,114526220,114544244
CATG00000013519,1,chr1,114575000,114575792
CATG00000013615,1,chr1,114656713,114664454
CATG00000013625,1,chr1,114695172,114697198
CATG00000013679,1,chr1,115053903,115058555
CATG00000013738,1,chr1,115124464,115131728
CATG00000013771,1,chr1,115259056,115265135
CATG00000013791,1,chr1,10248401,10249939
CATG00000013792,1,chr1,115275279,115276480
CATG00000013835,1,chr1,115292720,115292952
CATG00000013845,1,chr1,115300733,115301368
CATG00000013855,1,chr1,115321818,115324655
CATG00000013923,1,chr1,115632237,115633141
CATG00000013999,1,chr1,115733006,115734209
CATG00000014045,1,chr1,116047991,116105122
CATG00000014056,1,chr1,10277051,10278824
CATG00000014077,1,chr1,116190363,116192559
CATG00000014104,1,chr1,116371216,116372881
CATG00000014113,1,chr1,116380612,116384011
CATG00000014255,1,chr1,116908335,116909191
CATG00000014291,1,chr1,116961298,116961920
CATG00000014320,1,chr1,116976440,117006238
CATG00000014352,1,chr1,117008837,117123561
CATG00000014355,1,chr1,117035290,117037999
CATG00000014356,1,chr1,117040509,117044583
CATG00000014358,1,chr1,117076158,117076505
CATG00000014359,1,chr1,117078768,117080778
CATG00000014362,1,chr1,117099492,117103274
CATG00000014616,1,chr1,10722163,10723190
CATG00000014638,1,chr1,117425011,117428782
CATG00000014710,1,chr1,117664912,117686059
CATG00000014764,1,chr1,10875491,10875923
CATG00000014768,1,chr1,118204016,118211183
CATG00000014787,1,chr1,118302455,118381451
CATG00000014846,1,chr1,118671638,118685131
CATG00000014854,1,chr1,118728030,118749382
CATG00000014975,1,chr1,119707785,119708799
CATG00000015003,1,chr1,119837653,119844276
CATG00000015098,1,chr1,120038978,120139427
CATG00000015125,1,chr1,10960567,10965235
CATG00000015126,1,chr1,120190987,120192479
CATG00000015344,1,chr1,120685651,120686546
CATG00000015370,1,chr1,120692932,120697156
CATG00000015649,1,chr1,121484151,121485462
CATG00000015674,1,chr1,142834362,142855193
CATG00000015875,1,chr1,143743612,143746105
CATG00000015888,1,chr1,144065247,144067780
CATG00000015899,1,chr1,144520124,144530853
CATG00000015924,1,chr1,144536360,144536976
CATG00000015945,1,chr1,144572593,144581427
CATG00000015960,1,chr1,144694000,144710723
CATG00000015961,1,chr1,144923777,144930676
CATG00000015962,1,chr1,144932252,144934475
CATG00000016043,1,chr1,145040106,145060255
CATG00000016066,1,chr1,11114722,11116154
CATG00000016090,1,chr1,145090586,145090836
CATG00000016100,1,chr1,145092397,145092897
CATG00000016218,1,chr1,145128280,145131274
CATG00000016338,1,chr1,145395683,145395852
CATG00000016379,1,chr1,145449167,145450409
CATG00000016438,1,chr1,145455682,145456151
CATG00000016453,1,chr1,145623202,145624580
CATG00000016543,1,chr1,146556587,146557607
CATG00000016561,1,chr1,11120345,11126327
CATG00000016766,1,chr1,147142817,147171418
CATG00000016776,1,chr1,147172852,147282211
CATG00000016936,1,chr1,147751406,147770524
CATG00000016949,1,chr1,147775611,147775871
CATG00000017017,1,chr1,147807176,147808217
CATG00000017033,1,chr1,11134338,11134463
CATG00000017091,1,chr1,148529907,148555088
CATG00000017298,1,chr1,149718512,149721296
CATG00000017327,1,chr1,149784166,149785092
CATG00000017348,1,chr1,149832840,149834881
CATG00000017408,1,chr1,149895359,149898909
CATG00000017432,1,chr1,149899792,149901344
CATG00000017483,1,chr1,149909482,149912249
CATG00000017499,1,chr1,149982786,149983161
CATG00000017532,1,chr1,150007943,150009592
CATG00000017558,1,chr1,150186100,150186485
CATG00000017605,1,chr1,150340958,150440320
CATG00000017625,1,chr1,150601790,150623383
CATG00000017626,1,chr1,150602301,150614366
CATG00000017644,1,chr1,150669950,150670255
CATG00000017720,1,chr1,150737631,150738246
CATG00000017791,1,chr1,150849340,150850485
CATG00000017811,1,chr1,150872561,150884989
CATG00000017843,1,chr1,11303299,11303363
CATG00000017863,1,chr1,150974691,150974849
CATG00000017965,1,chr1,11308072,11308123
CATG00000018080,1,chr1,151413456,151433099
CATG00000018218,1,chr1,151882190,151885212
CATG00000018226,1,chr1,151914169,151914937
CATG00000018232,1,chr1,151917286,151926388
CATG00000018241,1,chr1,11322874,11323627
CATG00000018274,1,chr1,152133487,152134396
CATG00000018282,1,chr1,152169736,152173945
CATG00000018289,1,chr1,152317354,152321677
CATG00000018323,1,chr1,152747616,152749500
CATG00000018391,1,chr1,152905953,152921833
CATG00000018824,1,chr1,153357651,153360871
CATG00000018898,1,chr1,153512098,153514642
CATG00000018907,1,chr1,153517775,153542081
CATG00000018957,1,chr1,153586735,153587487
CATG00000018958,1,chr1,153588945,153589621
CATG00000018993,1,chr1,153634898,153635517
CATG00000019027,1,chr1,153636903,153637907
CATG00000019055,1,chr1,153643722,153644156
CATG00000019122,1,chr1,153762439,153776963
CATG00000019143,1,chr1,153800495,153800825
CATG00000019168,1,chr1,153895852,153900687
CATG00000019179,1,chr1,153901791,153902488
CATG00000019184,1,chr1,153918771,153919141
CATG00000019260,1,chr1,153973642,153975470
CATG00000019302,1,chr1,153995175,153996024
CATG00000019495,1,chr1,1138890,1142939
CATG00000019532,1,chr1,154531559,154537837
CATG00000019546,1,chr1,154557256,154558155
CATG00000019579,1,chr1,154560623,154561683
CATG00000019609,1,chr1,154600515,154605202
CATG00000019706,1,chr1,154644070,154653052
CATG00000019756,1,chr1,154698869,154702132
CATG00000019782,1,chr1,154840651,154845147
CATG00000019800,1,chr1,154912603,154920975
CATG00000019811,1,chr1,154928748,154929202
CATG00000019833,1,chr1,154935888,154938463
CATG00000019904,1,chr1,155064184,155071171
CATG00000019929,1,chr1,11741780,11746676
CATG00000019939,1,chr1,155196907,155199980
CATG00000019957,1,chr1,155225096,155226534
CATG00000019981,1,chr1,155231877,155236145
CATG00000019997,1,chr1,155243394,155244243
CATG00000020113,1,chr1,155490947,155491294
CATG00000020123,1,chr1,155591830,155594592
CATG00000020185,1,chr1,155904248,155906327
CATG00000020280,1,chr1,156198081,156200937
CATG00000020292,1,chr1,156217974,156221269
CATG00000020370,1,chr1,156374051,156377563
CATG00000020415,1,chr1,156402159,156405894
CATG00000020465,1,chr1,156426583,156426712
CATG00000020473,1,chr1,156427291,156446787
CATG00000020483,1,chr1,156450666,156454180
CATG00000020498,1,chr1,156470789,156472267
CATG00000020513,1,chr1,156472878,156473626
CATG00000020586,1,chr1,156571351,156579248
CATG00000020650,1,chr1,156631420,156631710
CATG00000020670,1,chr1,156638559,156645177
CATG00000020712,1,chr1,156663317,156669425
CATG00000020713,1,chr1,156669548,156670945
CATG00000020723,1,chr1,156711903,156714362
CATG00000020742,1,chr1,156721719,156723316
CATG00000020754,1,chr1,156779473,156779583
CATG00000020768,1,chr1,156815379,156816600
CATG00000020833,1,chr1,157076632,157077412
CATG00000020865,1,chr1,157083037,157085230
CATG00000020952,1,chr1,157108260,157111691
CATG00000021166,1,chr1,157327019,157334194
CATG00000021186,1,chr1,157369830,157389546
CATG00000021296,1,chr1,157819584,157819897
CATG00000021319,1,chr1,157926833,157930973
CATG00000021336,1,chr1,157952997,157961800
CATG00000021356,1,chr1,157972556,157974626
CATG00000021359,1,chr1,158035601,158037827
CATG00000021452,1,chr1,158254138,158257373
CATG00000021470,1,chr1,158300174,158303989
CATG00000021518,1,chr1,158332528,158335517
CATG00000021653,1,chr1,158935543,158936754
CATG00000021878,1,chr1,159682081,159683039
CATG00000021994,1,chr1,159870075,159870207
CATG00000022014,1,chr1,159880509,159881351
CATG00000022034,1,chr1,159893703,159903725
CATG00000022035,1,chr1,159888383,159888640
CATG00000022045,1,chr1,159907487,159924387
CATG00000022051,1,chr1,160001853,160002212
CATG00000022055,1,chr1,160040218,160041001
CATG00000022079,1,chr1,12222141,12222999
CATG00000022080,1,chr1,12243389,12248851
CATG00000022121,1,chr1,160254155,160256745
CATG00000022130,1,chr1,160259828,160261871
CATG00000022184,1,chr1,12399170,12401309
CATG00000022276,1,chr1,160334848,160335145
CATG00000022372,1,chr1,12639335,12640900
CATG00000022394,1,chr1,160402423,160403438
CATG00000022496,1,chr1,12675870,12683839
CATG00000022536,1,chr1,160616871,160633414
CATG00000022594,1,chr1,160681525,160681737
CATG00000022666,1,chr1,160737260,160737526
CATG00000022755,1,chr1,161007549,161010985
CATG00000022775,1,chr1,161015827,161022809
CATG00000022793,1,chr1,161039914,161043585
CATG00000022929,1,chr1,161352799,161353109
CATG00000022950,1,chr1,161502911,161504095
CATG00000022953,1,chr1,161601165,161602325
CATG00000023046,1,chr1,161967791,161968141
CATG00000023070,1,chr1,161993739,161994252
CATG00000023129,1,chr1,161998825,161999616
CATG00000023170,1,chr1,12833881,12837808
CATG00000023316,1,chr1,162593304,162598303
CATG00000023391,1,chr1,162954735,162955575
CATG00000023392,1,chr1,162957927,162960099
CATG00000023489,1,chr1,163393643,163394820
CATG00000023500,1,chr1,163410115,163502623
CATG00000023554,1,chr1,163700001,163701041
CATG00000023630,1,chr1,13814025,13819596
CATG00000023631,1,chr1,164446886,164486462
CATG00000023644,1,chr1,164536689,164541064
CATG00000023646,1,chr1,164547669,164550969
CATG00000023649,1,chr1,164564756,164566109
CATG00000023658,1,chr1,164632370,164633008
CATG00000023676,1,chr1,165176817,165182310
CATG00000023958,1,chr1,166134528,166310249
CATG00000023959,1,chr1,166136455,166138491
CATG00000023963,1,chr1,166244890,166246961
CATG00000023977,1,chr1,166459080,166460552
CATG00000024104,1,chr1,166845071,166845823
CATG00000024166,1,chr1,1152314,1158844
CATG00000024222,1,chr1,167135837,167142713
CATG00000024238,1,chr1,167143333,167143680
CATG00000024264,1,chr1,167424303,167448065
CATG00000024277,1,chr1,167486127,167487710
CATG00000024308,1,chr1,167510542,167515423
CATG00000024316,1,chr1,167523153,167524041
CATG00000024331,1,chr1,167571022,167571465
CATG00000024338,1,chr1,167708486,167729588
CATG00000024339,1,chr1,167747898,167748140
CATG00000024368,1,chr1,167862992,167864237
CATG00000024371,1,chr1,167995814,167996384
CATG00000024372,1,chr1,167999310,168001477
CATG00000024409,1,chr1,168312259,168314940
CATG00000024411,1,chr1,168367463,168379591
CATG00000024412,1,chr1,168445615,168447549
CATG00000024436,1,chr1,168679410,168685258
CATG00000024470,1,chr1,168808639,168843054
CATG00000024482,1,chr1,168889880,168890796
CATG00000024490,1,chr1,168893310,168908348
CATG00000024721,1,chr1,169652516,169657957
CATG00000024759,1,chr1,169677618,169677943
CATG00000024801,1,chr1,169863507,169863600
CATG00000024821,1,chr1,169933496,169966486
CATG00000025088,1,chr1,14285669,14286603
CATG00000025100,1,chr1,14578165,14578849
CATG00000025107,1,chr1,14621411,14623134
CATG00000025119,1,chr1,14747614,14748990
CATG00000025126,1,chr1,14822157,14859061
CATG00000025133,1,chr1,14844053,14847328
CATG00000025154,1,chr1,15246794,15248453
CATG00000025316,1,chr1,171639744,171640215
CATG00000025338,1,chr1,15520401,15521991
CATG00000025349,1,chr1,172153069,172156437
CATG00000025401,1,chr1,172507965,172508230
CATG00000025402,1,chr1,172509747,172511025
CATG00000025492,1,chr1,15551026,15555208
CATG00000025502,1,chr1,172666964,172667598
CATG00000025508,1,chr1,172800863,172805466
CATG00000025539,1,chr1,173092433,173093513
CATG00000025575,1,chr1,173183105,173190166
CATG00000025657,1,chr1,15737613,15743286
CATG00000025703,1,chr1,173572316,173587667
CATG00000025722,1,chr1,173606844,173674387
CATG00000025725,1,chr1,173657146,173658654
CATG00000025727,1,chr1,173671880,173675080
CATG00000025794,1,chr1,173846537,173847972
CATG00000025821,1,chr1,173886011,173893962
CATG00000025845,1,chr1,174471056,174471758
CATG00000025848,1,chr1,174850656,174854978
CATG00000025869,1,chr1,174992748,174993682
CATG00000025891,1,chr1,175013304,175013740
CATG00000026054,1,chr1,176200273,176200630
CATG00000026058,1,chr1,176250798,176252112
CATG00000026102,1,chr1,176849261,176855324
CATG00000026239,1,chr1,178082429,178082870
CATG00000026240,1,chr1,178101043,178102030
CATG00000026243,1,chr1,178255901,178326619
CATG00000026265,1,chr1,178548372,178548577
CATG00000026266,1,chr1,178559627,178561588
CATG00000026552,1,chr1,179090792,179090934
CATG00000026609,1,chr1,179198215,179202288
CATG00000026641,1,chr1,179273433,179274632
CATG00000026660,1,chr1,179759380,179761978
CATG00000026811,1,chr1,180100832,180123837
CATG00000026812,1,chr1,180120424,180120787
CATG00000026827,1,chr1,180139940,180141621
CATG00000026882,1,chr1,180471853,180476219
CATG00000026935,1,chr1,180511898,180512128
CATG00000027008,1,chr1,180613603,180618284
CATG00000027024,1,chr1,180945653,180955322
CATG00000027086,1,chr1,181093897,181094145
CATG00000027162,1,chr1,182026007,182175503
CATG00000027163,1,chr1,181998979,182002541
CATG00000027240,1,chr1,182352035,182354678
CATG00000027252,1,chr1,182361184,182372568
CATG00000027385,1,chr1,183034200,183034499
CATG00000027424,1,chr1,183403060,183433206
CATG00000027436,1,chr1,183445949,183459610
CATG00000027438,1,chr1,183473753,183474159
